"name","city","state","country","address","Longitude","Latitude","Municipalities","Website",""
"Cementerio Municipal","Pechina"," Andalusia"," Spain","64 Calle de la Cruz Pechina, Almer�a, Andalusia, 04250 Spain","-2.43383600000004","36.920062"," Almer�a","",""
"Cementerio Mancomunado Bah�a de C�diz","Chiclana de la Frontera"," Andalusia"," Spain","Carretera de Medina Chiclana de la Frontera, C�diz, Andalusia, 11130 Spain","-6.09362999999996","36.420166"," C�diz","",""
"Cementerio Municipal","Maracena"," Andalusia"," Spain","15 Avenida Dr. L�pez Cantarero Ballesteros Maracena, Granada, Andalusia, 18200 Spain","-3.63398200000006","37.211497"," Granada","",""
"Cementerio del Santo Cristo","Priego de C�rdoba"," Andalusia"," Spain","Camino del Cementerio Priego de C�rdoba, C�rdoba, Andalusia, 14800 Spain","-4.20105999999998","37.442701"," C�rdoba","",""
"Cementerio de Sanl�car de Barrameda","Sanl�car de Barrameda"," Andalusia"," Spain","Sanl�car de Barrameda, C�diz, Andalusia Spain","-6.35730699999999","36.771355"," C�diz","",""
"Cementerio del Pilar","La Palma del Condado"," Andalusia"," Spain","30 Carretera de Valverde del Camino La Palma del Condado, Huelva, Andalusia, 21700 Spain","-6.56416200000001","37.394408"," Huelva","",""
"Cementerio de San Sebasti�n","Aracena"," Andalusia"," Spain","19 Calle Rodeo Aracena, Huelva, Andalusia, 21200 Spain","-6.561059","37.886238"," Huelva","",""
"Cementerio de San Sebasti�n","Espera"," Andalusia"," Spain","Calle 1 de Mayo Espera, C�diz, Andalusia, 11648 Spain","-5.81018500000005","36.872118"," C�diz","",""
"Cementerio de San Rafael","Villaharta"," Andalusia"," Spain","A-3176 Villaharta, C�rdoba, Andalusia, 14210 Spain","-4.89692100000002","38.136539"," C�rdoba","",""
"Cementerio de San Rafael","M�laga"," Andalusia"," Spain","131 Calle Ardilla M�laga, M�laga, Andalusia, 29006 Spain","-4.45243200000004","36.706657"," M�laga","",""
"Cementerio de San Rafael","C�rdoba"," Andalusia"," Spain","1 Periodista Gago Jim�nez C�rdoba, C�rdoba, Andalusia, 14010 Spain","-4.76042200000006","37.887424"," C�rdoba","",""
"Cementerio de San Jos�","Almer�a"," Andalusia"," Spain","Calle Iniesta Almer�a, Almer�a, Andalusia, 04009 Spain","-2.45012399999996","36.863792"," Almer�a","",""
"Cementerio de San Jos�","Tahal"," Andalusia"," Spain","A-349 Tahal, Almer�a, Andalusia, 04275 Spain","-2.29142000000002","37.232435"," Almer�a","",""
"Cementerio de San Jos�","Mairena del Alcor"," Andalusia"," Spain","1 Calle Juli�n de Galo Mairena del Alcor, Sevilla, Andalusia, 41510 Spain","-5.75002599999993","37.379289"," Sevilla","",""
"Cementerio de San Pedro","Dos Hermanas"," Andalusia"," Spain","6 Carretera Dos Hmnos Monteq Dos Hermanas, Sevilla, Andalusia, 41704 Spain","-5.92143599999997","37.298543"," Sevilla","",""
"Cementerio de San Mateo","Alcal� de Guada�ra"," Andalusia"," Spain","38 Calle Polysol Uno Alcal� de Guada�ra, Sevilla, Andalusia, 41500 Spain","-5.83505000000002","37.34927"," Sevilla","",""
"Cementerio de San Miguel","Antequera"," Andalusia"," Spain","MA-209 Antequera, M�laga, Andalusia, 29200 Spain","-4.51070800000002","37.122636"," M�laga","",""
"Cementerio de San Francisco","Lucena del Puerto"," Andalusia"," Spain","Bonares Lucena del Puerto, Huelva, Andalusia, 21820 Spain","-6.71937400000002","37.302549"," Huelva","",""
"Cementerio Ingl�s de M�laga","M�laga"," Andalusia"," Spain","1 Avenida Pr�es M�laga, M�laga, Andalusia, 29016 Spain","-4.40716099999997","36.721147"," M�laga","",""
"Cementerio de San Jos�","Santa Olalla del Cala"," Andalusia"," Spain","Carretera Ruta de la Plata Santa Olalla del Cala, Huelva, Andalusia, 21260 Spain","-6.23143700000003","37.913464"," Huelva","",""
"Cementerio de San Gin�s","Alcudia de Monteagud"," Andalusia"," Spain","ALP-731 Alcudia de Monteagud, Almer�a, Andalusia, 04276 Spain","-2.26602000000003","37.228849"," Almer�a","",""
"Cementerio de San Fernando","Seville"," Andalusia"," Spain","Calle Esperanza Seville, Sevilla, Andalusia, 41009 Spain","-5.98047900000006","37.41936"," Sevilla","",""
"Cementerio de San Benito","Olivares"," Andalusia"," Spain","1 Carretera Olivares Gerena Olivares, Sevilla, Andalusia, 41804 Spain","-6.15404599999999","37.422928"," Sevilla","",""
"Cementerio de Nuestra Se�ora del Carmen","Espiel"," Andalusia"," Spain","N-432-A Espiel, C�rdoba, Andalusia, 14220 Spain","-5.00773300000003","38.182421"," C�rdoba","",""
"Cementerio de Nuestra Se�ora de la Soledad","La Palma del Condado"," Andalusia"," Spain","A-493 La Palma del Condado, Huelva, Andalusia, 21700 Spain","-6.57188799999994","37.399306"," Huelva","",""
"Cementerio de la Soledad","Chiclana de la Frontera"," Andalusia"," Spain","Calle la Vid Chiclana de la Frontera, C�diz, Andalusia, 11130 Spain","-6.163633","36.419315"," C�diz","",""
"San Roque","Asturias"," Asturias"," Spain","AS-259 Asturias, Asturias, 33583 Spain","-5.31790999999998","43.389671","","",""
"Cementerio de Alhama de Granada","Alhama de Granada"," Andalusia"," Spain","A-402 Alhama de Granada, Granada, Andalusia, 18120 Spain","-3.97684200000003","37.016707"," Granada","",""
"Cementerio de Nuestra Se�ora de la Fuensanta","C�rdoba"," Andalusia"," Spain","27A Extrarradio Mont�n de la Tierra, Parcelas C�rdoba, C�rdoba, Andalusia, 14610 Spain","-4.70605699999999","37.921328"," C�rdoba","",""
"Cementerio Catolico San Ildefonso","Lopera"," Andalusia"," Spain","Calle Camino de Cementerio Lopera, Ja�n, Andalusia, 23780 Spain","-4.22303099999999","37.949737"," Ja�n","",""
"Cementerio de las Norias-San Agust�n","El Ejido"," Andalusia"," Spain","AL-9008 El Ejido, Almer�a, Andalusia, 04716 Spain","-2.73200599999996","36.734767"," Almer�a","",""
"Cementerio","Alcal� de Guada�ra"," Andalusia"," Spain","A-92 Alcal� de Guada�ra, Sevilla, Andalusia, 41500 Spain","-5.877658","37.366535"," Sevilla","",""
"Cementerio de San Jos�","Granada"," Andalusia"," Spain","Calle Ca�ada M Sede�o Granada, Granada, Andalusia, 18009 Spain","-3.57793600000002","37.169459"," Granada","",""
"Cementerio Catolico de San Sebastian","Lora del R�o"," Andalusia"," Spain","SE-146 Lora del R�o, Sevilla, Andalusia, 41440 Spain","-5.52941199999998","37.663991"," Sevilla","",""
"Cementerio de Agua Amarga","Agua Amarga"," Andalusia"," Spain","106 Carretera Carboneras Agua Amarga, Almer�a, Andalusia, 04149 Spain","-1.93714299999999","36.945047"," Almer�a","",""
"Cementerio Bobadilla Estaci�n","M�laga"," Andalusia"," Spain","MA-4403 M�laga, Andalusia, 29540 Spain","-4.73366999999996","37.036509","","",""
"Capilla Real de Granada","Granada"," Andalusia"," Spain","14 Calle Oficios Granada, Granada, Andalusia, 18001 Spain","-3.59851","37.176217"," Granada","",""
"Cementerio de Nuestra Se�ora de la Soledad","Huelva"," Andalusia"," Spain","H-1417 Huelva, Huelva, Andalusia, 21005 Spain","-6.93080099999997","37.290542"," Huelva","",""
"Calle Rambla","Alboloduy"," Andalusia"," Spain","Calle Alcalde Moises Ruiz Alboloduy, Almer�a, Andalusia, 04531 Spain","-2.61955799999998","37.032075"," Almer�a","",""
"Cementerio San Roque del Prado","Asturias"," Asturias"," Spain","AS-114 Asturias, Asturias, 33555 Spain","-4.89954399999999","43.321258","","",""
"La Solana Asturiana","Villanueva"," Asturias"," Spain","Barrio Arcilla Villanueva, Asturias, Asturias, 33115 Spain","-6.03019199999994","43.281209"," Asturias","",""
"Cementerio Municipal de Pravia","Asturias"," Asturias"," Spain","Asturias, Asturias, 33129 Spain","-6.09868000000006","43.50208","","",""
"Cementerio de Nig�elas (Granada)","Nig�elas"," Andalusia"," Spain","4 Miguel Hern�ndez Nig�elas, Granada, Andalusia, 18657 Spain","-3.544868","36.980954"," Granada","",""
"Cementerio Musulm�n","Asturias"," Asturias"," Spain","N-634 Asturias, Asturias, 33787 Spain","-6.49069299999997","43.536916","","",""
"Cementerio Municipal de Tuilla","Langreo"," Asturias"," Spain","22 Calle Tabayon Langreo, Asturias, Asturias, 33935 Spain","-5.64444000000003","43.330696"," Asturias","",""
"Cementerio de San Andr�s","Pravia"," Asturias"," Spain","AS-224 Pravia, Asturias, Asturias, 33129 Spain","-6.11731299999997","43.502435"," Asturias","",""
"Cementerio de Pandelo","Asturias"," Asturias"," Spain","Barrio Tormaleo Asturias, Asturias, 33812 Spain","-6.74788599999999","42.946718","","",""
"Cementerio de Canero","Asturias"," Asturias"," Spain","N-632a Asturias, Asturias, 33787 Spain","-6.45244600000001","43.542943","","",""
"Cementerio de Benia de On�s","Benia de On�s"," Asturias"," Spain","Benia de On�s Benia de On�s, Asturias, Asturias, 33556 Spain","-4.97271799999999","43.334019"," Asturias","",""
"Casa de las Flores","Nava"," Asturias"," Spain","N-634 Nava, Asturias, Asturias, 33582 Spain","-5.45310799999993","43.361452"," Asturias","",""
"Nuestra Se�ora del Pilar Catedral-Bas�lica","Zaragoza"," Aragon"," Spain","10 Plaza Nuestra Se�ora del Pilar Zaragoza, Zaragoza, Aragon, 50003 Spain 
                         
                    ","-0.87851","41.65677"," Zaragoza","http://en.wikipedia.org/wiki/Basilica_of_Our_Lady_of_the_Pillar",""
"La Seo Catedral del Salvador","Zaragoza"," Aragon"," Spain","8 Calle Pabostria Zaragoza, Zaragoza, Aragon, 50001 Spain 
                         
                    ","-0.87561","41.65464"," Zaragoza","http://en.wikipedia.org/wiki/La_Seo_Cathedral",""
"Cementerio Municipal de Santa Eulalia del Campo","Santa Eulalia"," Aragon"," Spain","40.567,-1.326 Santa Eulalia, Teruel, Aragon Spain","-1.3322167476528","40.54576115"," Teruel","",""
"Cementerio Municipal de La Fresneda","La Fresneda / la Freixneda"," Aragon"," Spain","TE-V-3006 La Fresneda / la Freixneda, Teruel, Aragon, 44596 Spain","0.071715","40.919024"," Teruel","",""
"Cementerio Municipal","Fraga"," Aragon"," Spain","6 N-II Fraga, Huesca, Aragon, 22520 Spain","0.360400000000027","41.5238"," Huesca","",""
"Cementerio de Santa Ana","Luanco"," Asturias"," Spain","Calle Cruz Luanco, Asturias, Asturias, 33449 Spain","-5.795838","43.621274"," Asturias","",""
"Cementerio Municipal de Cenero","Gij�n"," Asturias"," Spain","32A Barrio Cenero Urbano Gij�n, Asturias, Asturias, 33392 Spain","-5.73356200000001","43.496309"," Asturias","",""
"Cementerio del Salvador","Oviedo"," Asturias"," Spain","AS-242 Oviedo, Asturias, Asturias, 33196 Spain","-5.83209","43.34784"," Asturias","",""
"Cementerio San Pedro de Navarro","Avil�s"," Asturias"," Spain","Avil�s, Asturias, Asturias, 33468 Spain","-5.890372","43.569098"," Asturias","",""
"Cementerio de Torrero","Zaragoza"," Aragon"," Spain","Fray Julian Garc�s, s/n Zaragoza, Zaragoza, Aragon, 50007 Spain 
                         
                    ","-0.887670000000071","41.63208"," Zaragoza","https://www.zaragoza.es/ciudad/cementerios/torrero/",""
"Cementerio de Longares","Longares"," Aragon"," Spain","N-330 Longares, Zaragoza, Aragon Spain","-1.1683982711639","41.399659143587"," Zaragoza","",""
"Cementerio de la Cartuja","Zaragoza"," Aragon"," Spain","Zaragoza, Zaragoza, Aragon, 50013 Spain","-0.853109","41.628929"," Zaragoza","",""
"Nonasp","Nonaspe"," Aragon"," Spain","Calle Eras Bjas Nonaspe, Zaragoza, Aragon Spain","0.2461635","41.2083936"," Zaragoza","",""
"Cand�s.Cementerio Municipal de San Bernardo","Asturias"," Asturias"," Spain","12 Calle Urogallo Asturias, Asturias, 33430 Spain","-5.76980200000003","43.594654","","",""
"Cementerio de Avil�s","Aviles"," Asturias"," Spain","6 Calle Carriona Aviles, Asturias, Asturias, 33410 Spain","-5.938081","43.542047"," Asturias","",""
"Cementerio de Daroca","Daroca"," Aragon"," Spain","A-1506 Daroca, Zaragoza, Aragon, 50360 Spain","-1.385027","41.118655"," Zaragoza","",""
"Cementerio Municipal de Peralejos","Peralejos"," Aragon"," Spain","N-420 Peralejos, Teruel, Aragon, 44162 Spain","-1.037163","40.483349"," Teruel","",""
"Cementerio Viejo de La Fresneda","La Fresneda / la Freixneda"," Aragon"," Spain","Calle Castillo La Fresneda / la Freixneda, Teruel, Aragon, 44596 Spain","0.072704","40.928855"," Teruel","",""
"Cementerio cat�lico de San Blas","Bezas"," Aragon"," Spain","A-1513 Bezas, Teruel, Aragon, 44195 Spain","-1.1742570062117","40.3589240045"," Teruel","",""
"Cementerio Municipal de Huesca","Huesca"," Aragon"," Spain","N-330 Huesca, Huesca, Aragon, 22197 Spain","-0.43600200000003","42.123414"," Huesca","",""
"Son Batlet","Biniali"," Balearic Islands"," Spain","cam� de s'Era Esfondrada Biniali, Illes Balears, Balearic Islands Spain","2.8615785509262","39.626585604697"," Illes Balears","",""
"sa Pobla (Mallorca)","sa Pobla"," Balearic Islands"," Spain","19 Carrer de la Llum sa Pobla, Illes Balears, Balearic Islands, 07420 Spain","3.0284255595245","39.768688"," Illes Balears","",""
"Puig des Molins","Ibiza"," Balearic Islands"," Spain","31 Via Romana Ibiza, Balearic Islands, Balearic Islands, 07800 Spain","1.42950900000005","38.907177"," Balearic Islands","",""
"La Almudena","","Balearic Islands"," Spain","Unnamed Road Balearic Islands Spain","2.5065194274903","39.427534290622","","",""
"Cementerio de Torrero","Zaragoza"," Aragon"," Spain","Calle de Fray Juli�n Garc�s Zaragoza, Zaragoza, Aragon, 50007 Spain 
                         
                    ","-0.886811999999964","41.62166"," Zaragoza","http://www.cementerio-zaragoza.com/",""
"Friedhof des heiligen Franziskus","Sant Josep de sa Talaia"," Balearic Islands"," Spain","Carretera Sant Jordi - Ses Salines Pm-802 Sant Josep de sa Talaia, Balearic Islands, 07817 Spain","1.3878337291363","38.873500230711","","",""
"Escorxador Municipal","Ciutadella de Menorca"," Balearic Islands"," Spain","Carrer San Esteban Ciutadella de Menorca, Balearic Islands, 07760 Spain","3.861715","40.003724","","",""
"Cementerio Municipal","Alaior"," Balearic Islands"," Spain","7 Diseminado Pol�gono 06 Alaior, Balearic Islands, 07730 Spain","4.14285100000006","39.943408","","",""
"Cementerio Municipal","Vilafranca de Bonany"," Balearic Islands"," Spain","carrer dels Rocabert� Vilafranca de Bonany, Illes Balears, Balearic Islands, 07250 Spain","3.0857901865081","39.565598146781"," Illes Balears","",""
"Cementerio de Bergua","Broto"," Aragon"," Spain","21 Diseminado Bergua Broto, Huesca, Aragon, 22372 Spain","-0.168996","42.534505"," Huesca","",""
"Cementerio Viejo de Sant Francesc","Formentera"," Balearic Islands"," Spain","Pla�a de sa Constituci� Formentera, Balearic Islands, 07860 Spain","1.4274588327064","38.705351183819","","",""
"Cementerio del Pilar de la Mola","Formentera"," Balearic Islands"," Spain","Carretera de la Savina al Far de la Mola Formentera, Balearic Islands, 07872 Spain","1.556217528364","38.66860476144","","",""
"Cementerio de Porreras","Porreres"," Balearic Islands"," Spain","Cam� De Banyeres Porreres, Balearic Islands, 07260 Spain","3.01233500000001","39.526182","","",""
"Cementerio de Jes�s","Felanitx"," Balearic Islands"," Spain","1 Lloc Volta 5 Felanitx, Balearic Islands, 07200 Spain","3.153909","39.460883","","",""
"Cementerio Municipal San Luis","Sant Llu�s"," Balearic Islands"," Spain","Me-8 Sant Llu�s, Balearic Islands, 07711 Spain","4.2582255338757","39.845904614006","","",""
"Cementerio Municipal de Palma Son Valent�","Palma"," Balearic Islands"," Spain","Cam� de Jes�s Palma, Illes Balears, Balearic Islands, 07010 Spain","2.6394801443253","39.587319100444"," Illes Balears","",""
"Cementerio Ingles","Ma�-Mah�n"," Balearic Islands"," Spain","97 Carrer D'en Drago Ma�-Mah�n, Balearic Islands, 07700 Spain","4.2901057931639","39.889384810847","","",""
"Cementerio De Fornells","Es Mercadal"," Balearic Islands"," Spain","2 Carrer Des Pujol Es Mercadal, Balearic Islands, 07748 Spain","4.126994032377","40.055354990901","","",""
"Old Cemetery","Ibiza"," Balearic Islands"," Spain","Carrer de Font I Quer Ibiza, Balearic Islands, Balearic Islands, 07800 Spain","1.41734999999994","38.903592"," Balearic Islands","",""
"Ordu�a","Ordu�a-Urdu�a"," Autonomous Community of the Basque Country"," Spain","Puerto de la Barrerilla Ordu�a-Urdu�a, Biscay, Autonomous Community of the Basque Country, 48460 Spain","-3.002436","42.993467"," Biscay","",""
"Cementerio Municipal de Barakaldo","Barakaldo"," Autonomous Community of the Basque Country"," Spain","Calle El Rosario Barakaldo, Bizkaia, Autonomous Community of the Basque Country, 48902 Spain","-2.999348","43.297077"," Bizkaia","",""
"Cementerio de Formentera","Formentera"," Balearic Islands"," Spain","Formentera, Balearic Islands, 07860 Spain","1.4364742786925","38.707078755714","","",""
"Donostia-San Sebasti�n","San Sebasti�n"," Autonomous Community of the Basque Country"," Spain","2 Polloe Plaza San Sebasti�n, Gipuzkoa, Autonomous Community of the Basque Country, 20012 Spain","-1.964963","43.31837"," Gipuzkoa","",""
"Cementerio Municipal de Blaia (Irun)","Irun"," Autonomous Community of the Basque Country"," Spain","Calle Ntra. Sra. del Juncal Irun, Bidasoa Beherea / Bajo Bidasoa, Autonomous Community of the Basque Country, 20304 Spain","-1.7714886944427","43.337441817564"," Bidasoa Beherea / Bajo Bidasoa","",""
"Cementerio Municipal de Altza","San Sebasti�n"," Autonomous Community of the Basque Country"," Spain","Larraundi kalea San Sebasti�n, Gipuzkoa, Autonomous Community of the Basque Country, 20017 Spain","-1.93715299999997","43.314889"," Gipuzkoa","",""
"Cementerio El Salvador","Vitoria-Gasteiz"," Autonomous Community of the Basque Country"," Spain","Calle Cementerio el Salvador Vitoria-Gasteiz, �lava, Autonomous Community of the Basque Country, 01194 Spain","-2.61593100000005","42.83177"," �lava","",""
"Cementerio de Vista Alegre (Derio)","Bilbao"," Autonomous Community of the Basque Country"," Spain","Calle Autonom�a / Autonomia kalea Bilbao, Bizkaia, Autonomous Community of the Basque Country, 48012 Spain","-2.9352893","43.2574231"," Bizkaia","",""
"Berteiz","Mungia"," Autonomous Community of the Basque Country"," Spain","21 Elorduigoitia kalea Mungia, Bizkaia, Autonomous Community of the Basque Country, 48100 Spain","-2.845641","43.356475"," Bizkaia","",""
"Astigarraga","Astigarraga"," Autonomous Community of the Basque Country"," Spain","6A Txoritokieta Bidea Astigarraga, Gipuzkoa, Autonomous Community of the Basque Country, 20115 Spain","-1.9441","43.28391"," Gipuzkoa","",""
"Berteiz","Mungia"," Autonomous Community of the Basque Country"," Spain","21 Elorduigoitia kalea Mungia, Bizkaia, Autonomous Community of the Basque Country, 48100 Spain","-2.845641","43.356475"," Bizkaia","",""
"Cementerio de Dei�","Dei�"," Balearic Islands"," Spain","Calle Rvdo. D. Jeronimo Pons Dei�, Illes Balears, Balearic Islands, 07179 Spain","2.6463444762574","39.749089956761"," Illes Balears","",""
"Karmenko Baseliza","Bermeo"," Autonomous Community of the Basque Country"," Spain","BI-4208 Bermeo, Bizkaia, Autonomous Community of the Basque Country, 48370 Spain","-2.757316728836","43.399517818558"," Bizkaia","",""
"Cementerio de Campos","Campos"," Balearic Islands"," Spain","cam� des Cementiri Campos, Illes Balears, Balearic Islands, 07630 Spain","3.0125933857422","39.424688888871"," Illes Balears","",""
"Cementerio de Es Mercadal","Es Mercadal"," Balearic Islands"," Spain","21 Pla�a Pol Industrial Llinarixt Es Mercadal, Balearic Islands, 07740 Spain","4.0848267947091","39.99021269034","","",""
"Cementerio Santa Isabel","Vitoria-Gasteiz"," Autonomous Community of the Basque Country"," Spain","1A Gasteizko Taldearen kalea/Calle Cuadrilla de Vitoria Vitoria-Gasteiz, �lava, Autonomous Community of the Basque Country, 01013 Spain","-2.67217299999993","42.857163"," �lava","",""
"Cementerio de Es Castell","Es Castell"," Balearic Islands"," Spain","51 Carretera De Sant Felip Es Castell, Balearic Islands, 07720 Spain","4.2964357748882","39.870471703933","","",""
"Cementerio","Ibiza Town"," Balearic Islands"," Spain","Cam� Des Cementeri Nou (Llobarro) Ibiza Town, Balearic Islands, 07800 Spain","1.3927983710266","38.917765937192","","",""
"Cementeri Vell de Santa Eul�ria","Santa Eul�ria des Riu"," Balearic Islands"," Spain","29 Passeig Del Marqu�s De Lozoya Santa Eul�ria des Riu, Balearic Islands, 07840 Spain","1.5296107120087","38.984055948559","","",""
"Cementeri Vell","Ciutadella de Menorca"," Balearic Islands"," Spain","20 Carrer Sant Antoni Maria Claret Ciutadella de Menorca, Balearic Islands, 07760 Spain","3.8456351390484","40.002438968067","","",""
"Cementeri Nou de Santa Eul�ria","Santa Eul�ria des Riu"," Balearic Islands"," Spain","156 Disseminat P 16 Sta Eul�lia Santa Eul�ria des Riu, Balearic Islands, 07849 Spain","1.4913333840749","38.978824271731","","",""
"Cementerio de Zalla","Zalla"," Autonomous Community of the Basque Country"," Spain","Barrio San Miguel Zalla, Biscay, Autonomous Community of the Basque Country, 48860 Spain","-3.13814502","43.21688875"," Biscay","",""
"Cementerio (Ugao - Miraballes)","Ugao-Miraballes"," Autonomous Community of the Basque Country"," Spain","8 Arandia Auzoa Ugao-Miraballes, Bizkaia, Autonomous Community of the Basque Country, 48490 Spain","-2.8989808220902","43.181685397505"," Bizkaia","",""
"Cementerio de Mungia","Maruri-Jatabe"," Autonomous Community of the Basque Country"," Spain","BI-3108 Maruri-Jatabe, Bizkaia, Autonomous Community of the Basque Country, 48110 Spain","-2.8243640000001","43.369475673745"," Bizkaia","",""
"Cementeri municipal de Sant Josep de sa Talaia","Sant Josep de sa Talaia"," Balearic Islands"," Spain","249 Disseminat Pq S Jos� Sant Josep de sa Talaia, Balearic Islands, 07830 Spain","1.3019116167626","38.922593354387","","",""
"Cementeri de Es Migjorn Gran","Es Migjorn Gran"," Balearic Islands"," Spain","Cam� De Sa Malagarba Es Migjorn Gran, Balearic Islands, 07749 Spain","4.0457069461972","39.942727659977","","",""
"Cementerio de Mendarozketa","Mendarozketa"," Autonomous Community of the Basque Country"," Spain","11 Etorbide kalea/Calle Etorbide Mendarozketa, Araba, Autonomous Community of the Basque Country, 01196 Spain","-2.691719","42.923945"," Araba","",""
"Cementario de Mahon","Ma�"," Balearic Islands"," Spain","Cam� de Trepuc� Ma�, Illes Balears, Balearic Islands, 07702 Spain","4.26498639534","39.881381470707"," Illes Balears","",""
"Cementeri municipal de Sant Antoni de Portmany","Sant Antoni de Portmany"," Balearic Islands"," Spain","38 Carrer Alacant Sant Antoni de Portmany, Balearic Islands, 07820 Spain","1.2998939834451","38.985721660477","","",""
"Cementeri de Sant Mateu","Sant Antoni de Portmany"," Balearic Islands"," Spain","1 Disseminat Albarca Sant Antoni de Portmany, Balearic Islands, 07816 Spain","1.3800086125331","39.042313599312","","",""
"Cementeri de Sant Jordi","Sant Josep de sa Talaia"," Balearic Islands"," Spain","1 Carrer Del Cementiri Sant Josep de sa Talaia, Balearic Islands, 07817 Spain","1.3958327006771","38.89110670107","","",""
"Ajuntament de Calvi�","Calvi�"," Balearic Islands"," Spain","Ma-1015 Calvi�, Illes Balears, Balearic Islands, 07196 Spain","2.47131","39.57805"," Illes Balears","",""
"Yzb. Agah Efendi Sehitligi","K���kkalecik"," Afyonkarahisar Province"," Turkey","K���kkalecik K�y� Yolu K���kkalecik, Afyonkarahisar Merkez, Afyonkarahisar Province, 03030 Turkey","30.5018199999999","38.696136"," Afyonkarahisar Merkez","",""
"Tokuslar Mezarligi","Tokuslar"," Afyonkarahisar Province"," Turkey","Tokuslar K�y� Yolu Tokuslar, Sinanpasa, Afyonkarahisar Province Turkey","30.162178","38.759015"," Sinanpasa","",""
"Tekin Mezarligi","Tekin"," Afyonkarahisar Province"," Turkey","Tekin K�y� Yolu Tekin, Dinar, Afyonkarahisar Province Turkey","30.121578","38.024575"," Dinar","",""
"Suhut Sehitligi","Suhut"," Afyonkarahisar Province"," Turkey","1 Sazan Sokak Suhut, Suhut, Afyonkarahisar Province, 03800 Turkey","30.548681","38.535223"," Suhut","",""
